Date: 	2025-06-23-
Time: 	1045-48

Picoscope code: 	0110000000000000000000000000000000000000

Max potential (current channel) [V]: 	10
Max stack potential [V]: 	10
Max cell potential [V]: 	10

Cell numbers: 	1,2,3,4,5,6,7,8,9,10
Area [cm2]: 	195
Temperature [degC]: 	50
Pressure [bar]: 	0
DC current [A]: 	1
AC current [in pct of DC current]: 	0.4
Shunt: 	200A/60mV

Run without potentiostat [Y/N]: 	Y
Frequencies selected: 	[10.0, 1.0]

Time	Current (as voltage)
s	mV

0.0	10000.0	-10000.0
0.0005000833472245374	10000.0	-10000.0
0.0010001666944490749	10000.0	-10000.0
0.0015002500416736123	10000.0	-10000.0
0.0020003333888981498	10000.0	-10000.0
0.002500416736122687	10000.0	-10000.0
0.0030005000833472247	10000.0	-10000.0
0.003500583430571762	10000.0	-10000.0
0.0040006667777962995	10000.0	-10000.0
0.004500750125020837	10000.0	-10000.0
0.005000833472245374	10000.0	-10000.0
0.005500916819469912	10000.0	-10000.0
0.006001000166694449	10000.0	-10000.0
0.006501083513918987	10000.0	-10000.0
0.007001166861143524	10000.0	-10000.0
0.007501250208368062	10000.0	-10000.0
0.008001333555592599	10000.0	-10000.0
0.008501416902817137	10000.0	-10000.0
0.009001500250041674	10000.0	-10000.0
0.009501583597266211	10000.0	-10000.0
0.010001666944490749	10000.0	-10000.0
0.010501750291715286	10000.0	-10000.0
0.011001833638939824	10000.0	-10000.0
0.011501916986164361	10000.0	-10000.0
0.012002000333388899	10000.0	-10000.0
0.012502083680613436	10000.0	-10000.0
0.013002167027837973	10000.0	-10000.0
0.013502250375062511	10000.0	-10000.0
0.014002333722287048	10000.0	-10000.0
0.014502417069511586	10000.0	-10000.0
0.015002500416736123	10000.0	-10000.0
0.01550258376396066	10000.0	-10000.0
0.016002667111185198	10000.0	-10000.0
0.016502750458409737	10000.0	-10000.0
0.017002833805634273	10000.0	-10000.0
0.01750291715285881	10000.0	-10000.0
0.018003000500083348	10000.0	-10000.0
0.018503083847307887	10000.0	-10000.0
0.019003167194532423	10000.0	-10000.0
0.01950325054175696	10000.0	-10000.0
0.020003333888981498	10000.0	-10000.0
0.020503417236206037	10000.0	-10000.0
0.021003500583430573	10000.0	-10000.0
0.021503583930655108	10000.0	-10000.0
0.022003667277879647	10000.0	-10000.0
0.022503750625104187	10000.0	-10000.0
0.023003833972328722	10000.0	-10000.0
0.023503917319553258	10000.0	-10000.0
0.024004000666777797	10000.0	-10000.0
0.024504084014002336	10000.0	-10000.0
0.025004167361226872	10000.0	-10000.0
0.025504250708451408	10000.0	-10000.0
0.026004334055675947	10000.0	-10000.0
0.026504417402900486	10000.0	-10000.0
0.027004500750125022	10000.0	-10000.0
0.027504584097349558	10000.0	-10000.0
0.028004667444574097	10000.0	-10000.0
0.028504750791798636	10000.0	-10000.0
0.02900483413902317	10000.0	-10000.0
0.029504917486247707	10000.0	-10000.0
0.030005000833472247	10000.0	-10000.0
0.030505084180696786	10000.0	-10000.0
0.03100516752792132	10000.0	-10000.0
0.03150525087514586	10000.0	-10000.0
