Time	Current (as voltage)	Voltage0	Voltage0
s	mV	mV	mV

0.0	-20.142216254158146	12197.027497177038	-12186.651203955198
0.0005000250012500625	-20.142216254158146	12186.651203955198	-12207.403790398877
0.001000050002500125	-20.142216254158146	12217.780083620715	-12197.027497177038
0.0015000750037501877	10.98666341135899	12207.403790398877	-12165.89861751152
0.00200010000500025	10.98666341135899	12176.27491073336	-12165.89861751152
0.0025001250062503125	10.98666341135899	12207.403790398877	-12176.27491073336
0.0030001500075003754	-20.142216254158146	12176.27491073336	-12165.89861751152
0.0035001750087504378	10.98666341135899	12207.403790398877	-12186.651203955198
0.0040002000100005	-9.765923032319101	12197.027497177038	-12186.651203955198
0.004500225011250563	0.6103701895199438	12207.403790398877	-12176.27491073336
0.005000250012500625	-20.142216254158146	12186.651203955198	-12176.27491073336
0.005500275013750688	-9.765923032319101	12197.027497177038	-12207.403790398877
0.006000300015000751	0.6103701895199438	12217.780083620715	-12186.651203955198
0.006500325016250813	10.98666341135899	12207.403790398877	-12176.27491073336
0.0070003500175008756	0.6103701895199438	12207.403790398877	-12165.89861751152
0.0075003750187509375	-30.51850947599719	12186.651203955198	-12145.146031067843
0.008000400020001	-20.142216254158146	12176.27491073336	-12165.89861751152
0.008500425021251062	31.128879665517136	12217.780083620715	-12176.27491073336
0.009000450022501126	0.6103701895199438	12197.027497177038	-12165.89861751152
0.009500475023751188	-30.51850947599719	12207.403790398877	-12176.27491073336
0.01000050002500125	0.6103701895199438	12207.403790398877	-12217.780083620715
0.010500525026251314	20.75258644367809	12197.027497177038	-12145.146031067843
0.011000550027501376	-30.51850947599719	12186.651203955198	-12186.651203955198
0.011500575028751438	41.50517288735618	12186.651203955198	-12176.27491073336
0.012000600030001501	10.98666341135899	12197.027497177038	-12197.027497177038
0.012500625031251563	-20.142216254158146	12197.027497177038	-12197.027497177038
0.013000650032501625	-20.142216254158146	12176.27491073336	-12186.651203955198
0.013500675033751687	0.6103701895199438	12197.027497177038	-12186.651203955198
