Time	Current (as voltage)	Voltage0	Voltage0
s	mV	mV	mV

0.0	0.6103701895199438	12155.522324289681	-12124.393444624164
5.000250012500625e-06	-30.51850947599719	12165.89861751152	-12145.146031067843
1.000050002500125e-05	20.75258644367809	12145.146031067843	-12134.769737846003
1.5000750037501876e-05	0.6103701895199438	12134.769737846003	-12124.393444624164
2.00010000500025e-05	0.6103701895199438	12134.769737846003	-12155.522324289681
2.5001250062503124e-05	20.75258644367809	12155.522324289681	-12145.146031067843
3.0001500075003752e-05	20.75258644367809	12145.146031067843	-12124.393444624164
3.5001750087504376e-05	0.6103701895199438	12134.769737846003	-12124.393444624164
4.0002000100005e-05	10.98666341135899	12124.393444624164	-12145.146031067843
4.5002250112505624e-05	-40.89480269783624	12155.522324289681	-12155.522324289681
5.000250012500625e-05	10.98666341135899	12155.522324289681	-12155.522324289681
5.500275013750687e-05	10.98666341135899	12165.89861751152	-12145.146031067843
6.0003000150007503e-05	0.6103701895199438	12155.522324289681	-12114.017151402326
6.500325016250813e-05	10.98666341135899	12155.522324289681	-12155.522324289681
7.000350017500875e-05	-20.142216254158146	12124.393444624164	-12165.89861751152
7.500375018750938e-05	10.98666341135899	12165.89861751152	-12155.522324289681
8.000400020001e-05	-20.142216254158146	12176.27491073336	-12155.522324289681
8.500425021251062e-05	-20.142216254158146	12134.769737846003	-12155.522324289681
9.000450022501125e-05	0.6103701895199438	12155.522324289681	-12155.522324289681
9.500475023751187e-05	-20.142216254158146	12145.146031067843	-12145.146031067843
0.0001000050002500125	0.6103701895199438	12176.27491073336	-12145.146031067843
0.00010500525026251312	-20.142216254158146	12124.393444624164	-12134.769737846003
0.00011000550027501374	-40.89480269783624	12155.522324289681	-12134.769737846003
0.00011500575028751437	31.128879665517136	12165.89861751152	-12155.522324289681
0.00012000600030001501	0.6103701895199438	12134.769737846003	-12165.89861751152
0.00012500625031251563	-20.142216254158146	12145.146031067843	-12134.769737846003
