Date: 	2025-07-01-
Time: 	1046-12

Picoscope code: 	1111111000000000000000000000000000000000

Max potential (current channel) [V]: 	20
Max stack potential [V]: 	20
Max cell potential [V]: 	20

Cell numbers: 	1,2,3,4,5,6,7,8,9,10
Area [cm2]: 	195
Temperature [degC]: 	50
Pressure [bar]: 	0
DC current [A]: 	1
AC current [in pct of DC current]: 	0.4
Shunt: 	200mA/200mV

Run without potentiostat [Y/N]: 	N
Frequencies selected: 	[10000.0, 5000.0, 2000.0, 1000.0, 500.0, 200.0, 100.0, 50.0, 20.0, 10.0, 5.0, 2.0, 1.0]

Time	Current (as voltage)	Voltage1	Voltage2	Voltage3	Current (as voltage)	Voltage5	Voltage6
s	mV	mV	mV	mV	mV	mV	mV

0.0	-0.5242327871516937	-0.04425546797621919	0.09506871133311276	-0.040614071972977124	0.3113602025055051	-0.2543013940524479	-0.16550543593897424
8e-06	-3.1526961088088123	-0.08981714528962587	1.1844326411641655	-0.2591705518139451	1.6017021743984268	-0.8524123469998824	-0.8635494892230011
1.6e-05	-8.319951434349301	0.021421497929407007	4.875764705800902	-0.36952755297428275	3.5204665774876105	-0.5799941365082018	-2.039106979063837
2.4e-05	-12.594957866098206	-0.3482873281538754	10.205409379129044	1.109704307604566	4.407476931679517	0.957339985092847	-2.374032857869905
3.2e-05	-11.296293515062779	-2.207059541270252	12.18920348266091	4.9022404927135295	3.2677771054604374	0.5615711728334583	0.509009031198812
3.9999999999999996e-05	-3.7059483763172874	-4.265421915608833	7.359585886026409	7.73302105573907	0.3647231002470032	-3.975431257106961	7.064582673206018
4.8e-05	5.291623040726654	-4.009332279735042	-1.626625492776044	4.889046877397121	-3.075164728866267	-8.356517109544804	13.256743994180132
5.6e-05	9.01977413786007	-2.1772343285037374	-8.862781611550732	-3.352346777488707	-4.9180300142934605	-7.03104343451966	14.495612007071717
6.4e-05	6.517866113394528	-1.8113627604454958	-9.842655267149453	-10.577746363356342	-3.7936496990973527	-1.1958551364248304	10.913971914320808
7.2e-05	4.57532171354111	-3.3694454838005354	-4.224241447290292	-10.199052669324692	-0.42475845573059173	4.538336243787995	5.303127076576858
7.999999999999999e-05	8.873494976728734	-4.370701885179023	2.87174946833278	-2.0839479299802717	2.9110089090021387	8.86569025429449	-0.9110033496303107
8.8e-05	15.893646653774	-2.648752730524448	4.638666890601547	7.75809833028962	3.4640069487512477	11.689812110093474	-6.163637155500897
9.6e-05	18.277719832210654	1.1116523728655605	0.5912902722482982	12.341662410032265	-0.3476076546450082	10.905006983324238	-7.86180126296719
0.000104	15.338102174007359	2.7038491425922424	-2.746914994186682	7.885866792231593	-7.359859168476055	5.080536899885243	-5.963664318217038
0.000112	11.2086353560926	-1.442359554570702	-1.0266877844495146	-2.059427405781319	-13.969106202146747	-3.685005001268629	-3.6099264298816807
0.00011999999999999999	6.1520475741366605	-8.03894051249385	3.4687222183274127	-8.444666803054758	-15.70239225915217	-10.306344251951764	-3.7555225130598235
0.000128	-2.2428632641484585	-9.699683439230048	6.558579771975181	-7.807116386992753	-10.12755514593631	-10.308305313768109	-6.251021157836095
0.000136	-12.321766022095586	-4.485216198617738	6.06821266470419	-5.5615431676163904	-1.292552414306773	-3.8291313839492016	-7.572995374911722
0.000144	-17.210687455547482	2.952168701907552	1.622761291631413	-5.1487421375764875	3.1194173088629715	5.49481895513369	-4.958480711806306
0.00015199999999999998	-11.677978451883662	7.786922241345189	-5.729706467615427	-2.650240140908929	2.593691900724062	14.256798241239018	-1.36877762643095
0.00015999999999999999	-1.0709618499740279	8.768614988866783	-13.389739263200203	4.498023146399703	3.797171081807816	18.699860822809136	-3.1472334972365816
0.000168	3.3112671546411425	8.820838030324383	-18.58333675864629	10.87919432092093	9.187988741924713	14.223493113434188	-10.814523144844737
0.000176	-0.7635971738652247	10.842352382736102	-19.968732661413295	9.11528229147749	14.412611130093214	0.6986797898987471	-17.18397978910753
0.000184	-5.667864033436209	12.373781740674632	-18.157537851388476	-0.6773417055718435	14.94659019418983	-14.328540008591682	-15.756460603339296
0.000192	-6.366781243185623	10.24628505583416	-15.073982661138938	-9.981525482584242	10.427023904482928	-21.332684118390745	-6.338504458287367
0.00019999999999999998	-4.536275629076054	7.549441499156981	-12.240370249760337	-10.592296791159997	4.692628517887926	-16.693799509610827	4.68641854174955
0.000208	-2.8392834111610696	8.817837504001982	-9.587738243875625	-3.014633965437417	1.6532754917425545	-5.250492987227361	8.855542425446876
0.000216	-1.614553409689622	12.59101883567592	-5.695045298654215	4.8870191162234375	0.5646446227660106	3.6386093985911825	4.674034462326746
0.000224	-1.2898641214781743	14.314508487884805	-0.010903186880225235	6.600479094635646	-1.1848680722425151	4.740682755009067	-1.044096755666691
0.000232	-3.128853135884437	12.238352350262485	5.117598451349061	3.3475946352766686	-2.438037522648007	1.7048309187785722	-2.339750194458568
0.00023999999999999998	-5.389382668981624	7.40387666155082	6.739930624089046	1.605498710282288	-1.0590622510339802	0.10119836557483128	0.15671114211754816
0.000248	-3.453296528524202	0.969815964602065	5.367047903982751	4.496969478918278	1.0762332668879424	0.18862250684154003	2.7430975644666917
0.000256	3.620832428558374	-6.573047976048508	4.754343961737775	7.999389171723417	0.605148224888218	0.8821777090507114	3.4085180375899204
0.00026399999999999997	9.678942173478964	-13.632328678954146	7.9412734282071265	7.035089634451248	-2.3528158226896	3.517328995896289	1.9848057288303886
0.000272	7.351022510399642	-17.64825264656188	14.435385627271526	1.9137414607083136	-4.568050673510637	7.782887150265877	-0.5620738252198639
0.00028	-2.5750345989095416	-18.345962037907956	21.072690893988778	-3.7790726623252247	-4.6927630413492105	9.505692542224839	-2.4432683704657485
0.000288	-10.66824361679395	-16.839077664615107	24.727385076212922	-7.7878600652710785	-4.7502263004412715	5.020720009875326	-3.3214557102488067
0.000296	-9.173811062429408	-12.386658710922891	23.321665923451413	-9.064447561186283	-6.41323595787596	-4.03413610089497	-4.205301404606781
0.00030399999999999996	-0.4484502261923896	-4.401269404308041	16.585197835697148	-7.837295232348301	-9.064127146033714	-11.271968657954464	-4.264253975664378
0.000312	6.111147180268811	4.034128174445582	7.7726694609434395	-6.578698786789223	-11.012835030146954	-11.614033481429999	-1.7249944146599743
0.00031999999999999997	4.97204983820332	7.390318961713193	0.906732934059761	-5.964299646282157	-10.41819842867158	-7.640217858489133	2.2385946815814934
0.000328	-0.7410659693192786	4.096239899962339	-3.603057648110496	-3.0692186351760617	-5.562991642738881	-6.834176923715985	4.805399235776318
0.000336	-5.262437395638697	0.1586082034131576	-7.483265287355875	2.1994866318186563	3.1955813665284563	-10.124698709880313	6.026933372171954
0.00034399999999999996	-5.4277347808381435	1.1151430462077598	-11.54115157557575	5.128612825943443	11.686026518498105	-10.078123199246765	8.092859515334897
0.000352	-1.037516585060114	4.261573692906793	-14.463827439437003	3.0255621792558833	15.331932067498023	-3.516378522486669	11.87317282611986
0.00035999999999999997	4.901228538988983	5.625989735916476	-14.079809781146306	-1.9894258475423583	14.106859139128083	2.897375720858847	16.186690437128664
0.000368	7.382389067795163	7.326366126013547	-11.86338336107304	-6.4748315231773805	11.897333767619719	2.0085223080118992	18.108896679311865
0.000376	4.284308628255489	11.133854604301664	-12.517706699189556	-7.878546578172474	11.258903706013475	-4.5126391109275765	15.352761030251001
0.000384	-1.3240105251002166	12.680020310405839	-16.41853143960371	-5.342947683633602	9.647896667382708	-8.472044556844642	10.00955088962024
0.000392	-5.79876821405834	7.8787747428396475	-16.951924207971373	-0.3872585818357821	2.8292045178175043	-6.386410697519	6.479428271461618
0.00039999999999999996	-8.311058290242679	-0.14494737702845684	-9.0377441112721	4.1717455426187176	-7.477496255683514	-3.197677393120482	5.042645546848167
0.000408	-9.108742000345421	-4.815419055858093	2.8070197703685906	6.643796097589701	-13.816805195175167	-2.6868485027592546	2.5570766174439314
0.000416	-8.554541055626872	-4.334422302856092	10.08197534997391	8.001325189507261	-11.325888658733277	-1.859677449570758	-1.2093961226661063
0.000424	-6.850017359279202	-2.341142650852566	11.102497934661628	9.1507893849637	-2.060282619401045	3.735477474293085	-4.385498495755695
0.000432	-3.3330642442395155	-2.3357468773199725	11.056757734031216	7.777451779349637	6.86964516667773	13.250584637608522	-7.0247565577081295
0.00043999999999999996	2.35017989691137	-4.475264494039417	13.76866495576235	1.9351212837920948	9.083858126969771	19.739403123638752	-9.350459323538404
0.000448	9.538079887884562	-5.799084906176961	17.444536629232758	-5.747970444112738	5.8374635624474545	17.679691747946464	-10.751835376008389
0.00045599999999999997	15.337997701142	-3.80326597878451	18.64029592700324	-10.21119344210136	3.0264140866643974	9.487745737998893	-12.029944666845536
0.000464	14.786435732587652	-1.4196877278767566	17.313507040696066	-9.075917869298271	1.4215934003949178	2.1502998121179187	-14.185458191807024
0.000472	7.79157374311717	-4.651965284357439	15.096139199327183	-5.3295733941732495	-2.223211399503821	0.10770489729381824	-15.439516431778504
0.00047999999999999996	0.08655547776754535	-14.200499075374038	11.276767740207882	-4.281986105305319	-6.70925574659735	1.8651736560252619	-11.551249081850914
0.000488	-5.806835386710454	-23.8555208613689	4.81539350982482	-7.692977969963364	-7.315628718101208	2.4966889511775237	-0.14657237966087538
0.000496	-10.391437116677391	-26.336910155735303	-1.7589047212829882	-11.444511456485431	-3.4802535469118983	0.14716143267394804	14.206268408119481
0.000504	-10.520684324854509	-19.048421772796406	-4.800017458196203	-9.719342918235876	-0.33547965737027224	-1.5949675714066263	21.817625601717637
0.000512	-3.6758517256605	-6.731475538529938	-4.678522590412117	-1.2032500691449763	-2.2889295122746667	0.7048974535222119	16.524034752720105
0.00052	5.607030439364745	3.490949956488487	-4.727209092153803	9.656763261977057	-7.7670474355215475	5.936188278404442	2.113895726926452
0.0005279999999999999	11.090755676829325	9.16121495249135	-6.54055890784371	16.524926003772176	-12.685172834809306	10.85820263173423	-10.562922982761789
0.000536	11.546540095376939	10.614084697238237	-10.194667139730164	16.404552346810068	-15.21847851018852	12.629630609035797	-13.41244851716704
0.000544	8.18677110169181	7.751883117147196	-15.836764090728613	10.628687845061506	-14.073404090617027	9.377984921195832	-6.3647119232864275
0.000552	1.3202183800633573	2.2021116749531062	-20.68183891518847	1.8033093435455974	-8.355683248244071	2.152971480085788	4.566078255354892
0.00056	-7.589921906355991	-2.111394797220731	-19.55262799206485	-5.684639936555836	-1.883791678108373	-4.039770402568255	11.538683524753624
0.0005679999999999999	-13.885855460090465	-1.9501531081406798	-11.900191725916406	-5.654305778908337	-0.8107170081914081	-4.088389172412015	11.05822187658288
0.000576	-11.675489467721023	2.1137878270965667	-3.4177442555692856	2.4962906005760046	-4.498638164639076	1.2996216154470688	7.025771778638056
0.000584	0.7169548611722385	5.3758529822275225	0.6703134999339333	10.857731262194784	-5.800198377622917	6.255453983951866	5.059316220143597
0.000592	15.808581176758441	2.755875798363145	1.1109022944119014	12.489615971117951	-1.2906345529712724	6.2783981273851746	5.83830880068768
0.0006	21.272724270269645	-5.425583019694308	2.464702633486919	8.353634394701418	6.221508987523726	0.7287493843237196	6.631342567704067
0.0006079999999999999	12.975405905489026	-12.231875393940362	6.118260343031964	2.682572919817202	13.260498499900727	-8.169719487846502	6.137827633431879
0.000616	0.25850300458680225	-12.377895845327046	7.405412800992469	-2.7997052911258056	17.972395486602064	-15.747736285162404	5.826795487381515
0.000624	-4.542276218291413	-8.310016373708724	2.0540225056018357	-8.42799442054327	20.309900084807975	-17.489411730865527	7.443864595331491
0.000632	0.7638759837088633	-4.315045869346016	-5.577616402621645	-12.300031041151732	21.686195365249905	-12.555335162605786	8.972442228528939
0.0006399999999999999	8.543423567262828	-1.2407594250050762	-6.500793206821003	-9.739052054491777	20.756957865413515	-4.387885806656059	6.621421233338982
